29465,245847,6
29467,30384,2
29469,115306,7
29472,149990,2
29473,11410,7
29476,130272,6
29477,106752,4
29477,130241,10
29478,61060,6
29478,158640,6
29479,41191,5
29479,85749,3
29479,97489,4
29485,181627,3
29486,117230,4
29488,161353,1
29489,129265,1
29490,19773,2
29490,81413,1
29491,35153,5
29492,103215,9
29492,228195,3
29493,34181,10
29494,31189,6
29495,140614,7
29495,176758,8
29496,140455,1
29497,53724,5
29500,87281,4
29500,113016,1
29501,68167,3
29501,239565,7
29506,160491,6
29506,229928,5
29507,92709,5
29507,118449,6
29509,212238,4
29509,233686,3
29510,65177,10
29510,181858,5
29510,239697,2
29510,240517,1
29511,112241,4
29511,153284,5
29512,222603,6
29513,151847,2
29513,159741,9
29514,116516,8
29514,168286,8
29514,181557,9
29515,106830,7
29515,213127,9
29517,162406,3
29518,236283,1
29519,98065,5
29521,134619,3
29521,172929,2
29522,150065,4
29523,205239,7
29525,134167,1
29525,206549,4
29529,190912,7
29529,239635,1
29530,87386,5
29530,96514,5
29531,42051,5
29533,19575,6
29534,1592,1
29534,202844,5
29535,72435,4
29536,209326,10
29536,239831,4
29538,111664,3
29538,141808,3
29539,211838,10
29539,238726,9
29540,29143,3
29540,136527,4
29540,176547,6
29540,207211,3
29543,21192,4
29545,37722,3
29546,167367,2
29547,88660,2
29549,44935,6
29551,225192,6
29553,102212,2
29555,67530,6
29557,186225,9
29557,231667,8
29559,87793,2
29560,200884,5
29561,59306,3
29561,114784,8
29562,107468,5
29562,127405,9
29562,200653,8
29562,227762,10
29568,28384,9
29569,190595,7
29570,100078,1
29570,217375,3
29571,129386,9
29572,183123,6
29573,192913,2
29574,98965,8
29574,142014,1
29574,215376,10
29575,59023,8
29575,135597,6
29575,211382,3
29577,162789,3
29578,156239,4
29580,90953,3
29581,176445,10
29582,63950,3
29583,179219,3
29584,53674,10
29587,24558,2
29587,25107,4
29587,132985,6
29587,233120,1
29591,6610,3
29591,144625,9
29592,17649,6
29593,204927,6
29596,72316,10
29596,76445,6
29597,26346,3
29597,68961,5
29598,86100,3
29600,155409,3
29601,239681,7
29602,142990,10
29603,180910,2
29604,64338,1
29604,165054,8
29604,186802,3
29604,186856,6
29605,93159,2
29606,97007,7
29606,193057,2
29607,64157,10
29607,115113,4
29607,129662,4
29607,234537,1
29611,75733,1
29611,204399,7
29614,186834,3
29614,243222,3
29614,243702,7
29616,243062,9
29617,168990,4
29617,207637,5
29617,210618,7
29618,66698,10
29618,175337,6
29618,196516,3
29618,202752,5
29619,87508,10
29619,103799,6
29620,10437,8
29620,157538,7
29621,44665,2
29622,71898,4
29622,220865,2
29623,36601,7
29625,176031,4
29626,25083,7
29626,63676,9
29627,235996,4
29629,71420,1
29630,178055,10
29631,15091,3
29631,27640,3
29631,237961,5
29632,247511,8
29634,64166,4
29636,214723,4
29638,31306,7
29638,55986,3
29638,133125,3
29639,223061,2
29641,147797,5
29643,73762,3
29644,33613,9
29644,108957,9
29648,48147,5
29651,53312,5
29653,190358,4
29655,87436,4
29655,201307,5
29655,234377,6
29657,191867,10
29659,65712,3
29660,79884,3
29660,104857,5
29660,222365,4
29662,76415,10
29662,142702,4
29663,208536,1
29664,55220,9
29665,203244,5
29668,240325,8
29670,93257,8
29670,160870,6
29670,179046,6
29671,27959,5
29671,80191,6
29672,100594,8
29673,31639,6
29673,176885,5
29674,106957,4
29675,185662,9
29676,154442,7
29677,62059,9
29678,105541,2
29679,209264,3
29680,128201,6
29683,105334,3
29683,127184,4
29684,39428,10
29684,161035,3
29685,18510,2
29686,55616,6
29686,240155,4
29687,137505,10
29689,84036,5
29691,122000,5
29692,109686,5
29692,205732,4
29693,4324,5
29694,134727,1
29694,223397,9
29696,86115,9
29696,153995,3
29696,230471,10
29697,221737,7
29698,43461,5
29700,79490,4
29703,117148,8
29703,154889,3
29704,207552,2
29704,218114,10
29705,115749,7
29707,106240,5
29710,156404,4
29710,196766,3
29716,131400,1
29718,11517,8
29718,50749,1
29718,85918,3
29721,104746,5
29725,14494,5
29725,172214,3
29726,66141,8
29726,191080,10
29729,191211,9
29731,166678,7
29732,68420,10
29734,122080,5
29736,17967,7
29738,78471,6
29739,3629,4
29740,105100,8
29741,173296,1
29742,14371,6
29743,196083,4
29745,16849,8
29745,249146,5
29748,35753,1
29748,114664,4
29748,237502,10
29748,248432,2
29749,140557,10
29750,46467,2
29751,18736,9
29751,112440,8
29752,91905,7
29752,109850,4
29754,30126,9
29754,196096,10
29755,54384,7
29755,237203,9
29756,52511,5
29756,171349,5
29756,226468,5
29757,142805,4
29757,153495,4
29758,100608,2
29758,195874,10
29760,10923,10
29760,48380,8
29760,152576,3
29760,163915,10
29761,62453,3
29761,162184,9
29763,94672,8
29764,74036,2
29767,66444,6
29768,190624,5
29769,223125,5
29770,63203,9
29771,14271,2
29773,201767,10
29777,186100,8
29778,237247,5
29780,78145,8
29781,19015,5
29781,107870,4
29781,140227,7
29782,116135,7
29782,162338,5
29782,164751,2
29783,62113,2
29783,67561,4
29783,176643,6
29787,49947,3
29787,160019,3
29790,67791,8
29792,38999,2
29794,4637,7
29795,139657,8
29796,137892,6
29798,149987,1
29799,20129,5
29799,189105,4
29799,234025,4
29800,34910,3
29801,25013,5
29802,235793,10
29803,82120,1
29803,176748,4
29804,87113,5
29804,201459,5
29805,98309,4
29807,133454,1
29807,225682,6
29808,35147,2
29808,39538,6
29809,59793,5
29810,26163,7
29810,187532,2
29811,157154,5
29812,191122,8
29815,76809,5
29817,131150,3
29818,246784,1
29819,156063,8
29821,120134,2
29821,198621,4
29823,13900,2
29823,25203,1
29823,26714,8
29824,169613,2
29824,228028,2
29824,228153,9
29826,214136,6
29827,225355,7
29828,46467,8
29828,216532,4
29828,228212,6
29829,149282,3
29829,152921,4
29830,39717,7
29830,71486,5
29831,12142,9
29832,181243,9
29835,27954,10
29835,40094,9
29835,177135,2
29836,93417,10
29837,85072,3
29837,138397,3
29837,234070,7
29838,33764,3
29838,201458,5
29840,100030,8
29840,112861,5
29840,213632,7
29841,83878,9
29843,117901,7
29843,203732,3
29844,240766,4
29845,146010,1
29849,163725,9
29851,153067,7
29854,91771,6
29858,155704,10
29859,168209,7
29860,5537,3
29862,19411,5
29862,122380,9
29863,52564,7
29864,125656,9
29864,229466,2
29865,237740,7
29865,241535,1
29868,87601,9
29869,2265,1
29869,133287,2
29869,188239,3
29871,46667,3
29871,57913,2
29871,214662,3
29872,219121,10
29875,138016,2
29876,212442,3
29878,84802,9
29879,11877,8
29879,197360,10
29880,89869,9
29880,136965,4
29880,185176,2
29881,87812,4
29881,219336,3
29882,65139,5
29882,109952,6
29882,234791,4
29883,50815,10
29883,59945,3
29883,80353,8
29884,3313,1
29884,20932,7
29886,188765,8
29887,111556,10
29887,135287,5
29887,199187,6
29888,239894,10
29889,94371,2
29889,143567,8
29890,70394,7
29891,16822,3
29893,144766,2
29894,238099,6
29895,121842,5
29895,209862,5
29896,142699,6
29899,51300,3
29900,19791,4
29900,133573,7
29900,239094,3
29901,228363,6
29903,54185,5
29903,72741,3
29904,72978,3
29904,188872,3
29905,5370,8
29905,11207,9
29906,139527,1
29910,42535,7
29911,52867,7
29912,229071,9
29913,215937,6
29913,248345,4
29914,136644,2
29915,96280,3
29916,52068,1
29919,197292,2
29920,45796,8
29921,7764,4
29922,186190,6
29923,44446,7
29924,192849,3
29927,69804,10
29927,78775,9
29928,47126,10
29928,54337,1
29929,63598,5
29929,136152,1
29929,232592,10
29930,58251,1
29931,6502,8
29931,57369,9
29932,33471,3
29932,211015,6
29932,224745,2
29935,27258,3
29935,40104,4
29936,246003,10
29939,29209,3
29940,59193,2
29940,191719,6
29940,196180,6
29941,146668,8
29941,228545,4
29942,54536,6
29942,239401,2
29943,82642,5
29944,18044,10
29944,44570,10
29944,198000,5
29945,136790,3
29946,38333,9
29947,55034,7
29947,66847,2
29947,155870,7
29948,246745,6
29949,90402,3
29950,53789,6
29950,200331,5
29951,73277,10
29951,86722,1
29951,152822,7
29952,93101,7
29954,232873,5
29955,29998,10
29957,98184,10
29958,20131,7
29958,120540,4
29958,238262,5
29959,158087,9
29961,189498,9
29961,236917,6
29964,153275,8
29966,124429,9
29967,22211,4
29968,92066,1
29968,109574,6
29968,233642,9
29970,32775,1
29970,92613,8
29970,134326,5
29970,208559,6
29973,121005,5
29973,202485,8
29974,109020,4
29978,8065,10
29978,68527,8
29978,232373,3
29980,69516,2
29980,116773,5
29980,140639,10
29980,223138,9
29982,184114,5
29983,156406,7
29985,249301,6
29987,153109,8
29988,126634,1
29989,201313,6
29991,72199,1
29991,212953,8
29993,104549,3
29993,181777,8
29994,3647,8
29994,145854,2
29995,63111,5
29995,141341,4
29996,88313,8
29996,234447,4
30000,102162,9
30000,125690,5
30000,210331,5
30001,67956,2
30001,73837,6
30002,212031,10
30003,79956,2
30008,96080,1
30011,112766,4
30011,203708,1
30012,188789,7
30013,114789,5
30013,193334,5
30014,57815,8
30014,98802,10
30015,136635,6
30017,215200,9
30018,98050,2
30018,121715,5
30019,6104,2
30019,56574,2
30020,186554,3
30021,245922,10
30022,12282,7
30023,92544,10
30023,103746,10
30024,17299,6
30024,21609,5
30025,219212,1
30026,173042,9
30028,123764,10
30029,151484,3
30029,246113,2
30030,79293,10
30030,240910,9
30032,38876,8
30033,27621,6
30033,191897,2
30035,142053,10
30038,241276,8
30040,119690,5
30041,247971,1
30042,68716,2
30042,78360,9
30043,152187,4
30044,185834,1
30044,206047,7
30045,26991,6
30045,29727,10
30045,49253,10
30045,207257,10
30049,170129,9
30049,247925,2
30050,2249,6
30051,148042,9
30054,153851,9
30055,46765,7
30055,144830,6
30056,183868,6
30058,248676,2
30060,161053,9
30061,9783,1
30064,154492,4
30065,26675,2
30066,206990,4
30068,36086,10
30071,81160,9
30071,247421,8
30072,211350,9
30073,89845,8
30073,197053,2
30076,238501,2
30079,173054,7
30081,157057,3
30081,177779,9
30082,48939,10
30084,101035,3
30085,110965,2
30085,119531,8
30087,33086,6
30089,52335,1
30090,163887,8
30090,220481,9
30091,205465,5
30092,168499,4
30093,206103,5
30095,204313,1
30097,209359,2
30097,209611,4
30098,135453,9
30098,183751,9
30100,190927,9
30102,19248,1
30103,128331,7
30104,249767,8
30106,234315,4
30107,19621,6
30107,248838,6
30108,2809,6
30109,147929,2
30112,118056,5
30112,246975,2
30113,236158,10
30115,5897,7
30117,122046,3
30117,178069,1
30119,39542,2
30119,147566,5
30120,148700,2
30120,182259,8
30120,229270,7
30120,249869,7
30121,4984,2
30123,59471,3
30123,156508,10
30123,182544,4
30126,199409,4
30128,120513,7
30128,189908,6
30129,18009,5
30129,52226,6
30129,98855,7
30130,77182,4
30130,131258,7
30131,100608,6
30132,248957,6
30133,60561,6
30133,153075,4
30133,237445,4
30136,153065,5
30137,179607,9
30138,149774,5
30141,23692,7
30144,33746,10
30144,110911,10
30144,194690,6
30145,65810,10
30145,224738,9
30146,136554,1
30147,112634,4
30147,119159,2
30147,158290,2
30148,18200,10
30148,239897,7
30149,190534,2
30149,206373,6
30150,15452,10
30150,246653,4
30151,175224,6
30151,228858,9
30153,32969,2
30154,99163,8
30155,35506,10
30158,93336,10
30159,97299,1
30160,138745,8
30161,215117,5
30162,102538,1
30163,211216,4
30164,6336,1
30165,15306,1
30165,34943,7
30165,105452,3
30167,38108,1
30169,115384,2
30170,111593,4
30171,45773,9
30171,246145,7
30172,47302,9
30172,184881,8
30172,191602,3
30175,138872,7
30176,29389,3
30177,26562,10
30177,124797,1
30179,121306,4
30181,154195,3
30183,17758,1
30183,94037,1
30184,65769,6
30184,95765,7
30184,128559,7
30185,212030,10
30185,241366,1
30186,139909,5
30186,206391,7
30187,77674,1
30188,112521,9
30188,133259,6
30190,150815,9
30194,70626,2
30195,18056,1
30195,116726,3
30195,136431,7
30200,44100,6
30201,118313,4
30202,232071,2
30203,166281,5
30204,3808,4
30204,6692,8
30204,9027,9
30205,5242,7
30207,9338,2
30207,168850,4
30208,92249,6
30208,175642,8
30209,216436,5
30212,132505,2
30212,222011,7
30213,18972,9
30213,90563,1
30213,100500,8
30215,184742,6
30220,9740,3
30221,171979,4
30222,34699,7
30222,112312,4
30222,232194,7
30223,14051,9
30223,86503,8
30223,205024,7
30223,220332,3
30223,248930,6
30225,38849,4
30225,71347,10
30225,109287,1
30226,148349,9
30227,29194,5
30229,99462,2
30229,102709,8
30229,107745,4
30229,237440,2
30231,20323,6
30231,63438,9
30234,50809,10
30234,231422,10
30236,197106,2
30238,103581,4
30239,56124,10
30240,71968,9
30240,173162,7
30241,25969,7
30241,147857,8
30241,219881,5
30243,17777,4
30243,123069,7
30243,193736,1
30245,162997,9
30246,47276,9
30246,86074,8
30247,103076,10
30247,112684,3
30249,142321,2
30250,47709,9
30251,2475,3
30251,33054,7
30251,187328,2
30253,187353,7
30254,197806,2
30255,382,4
30255,214680,5
30256,238414,4
30257,2477,2
30257,40267,7
30257,133077,2
30259,20542,9
30261,70849,8
30263,106864,7
30264,116229,1
30266,228338,5
30268,85268,2
30270,233499,10
30272,139109,8
30272,164089,9
30274,186216,7
30277,74696,6
30278,11526,7
30278,179133,10
30279,20676,1
30279,184586,5
30279,244572,5
30280,131863,10
30283,138728,6
30284,138895,9
30284,166306,10
30285,7284,5
30287,203108,6
30288,102460,6
30290,45415,1
30290,119919,9
30291,43337,8
30291,185185,8
30293,5980,7
30293,189031,3
30294,100192,6
30295,84426,1
30296,15145,7
30296,101890,7
30297,73081,9
30297,153433,4
30297,199886,5
30298,200421,4
30299,52861,3
30299,114020,4
30299,139202,4
30299,204554,1
30302,65124,1
30302,197735,7
30304,63328,1
30306,186304,3
30307,120430,3
30307,148193,2
30307,188389,10
30308,71160,7
30308,111760,2
30308,154924,7
30311,242890,5
30312,132049,2
30312,143940,2
30313,22057,9
30313,36853,5
30314,247460,2
30317,132272,4
30320,124345,10
30320,238892,9
30321,165062,8
30324,235890,10
30325,69475,3
30326,195804,2
30326,210928,7
30327,48594,8
30327,90823,7
30328,166484,1
30328,184315,8
30329,50476,7
30329,132626,6
30332,44674,4
30332,52842,1
30332,178449,6
30332,217388,7
30333,56187,4
30333,79706,1
30333,133095,2
30339,105455,7
30340,206751,1
30341,58690,4
30341,184585,6
30343,18999,4
30344,10610,3
30344,69555,6
30345,142187,5
30345,149626,9
30345,182247,3
30346,239040,9
30348,60340,7
30349,70340,10
30350,100944,4
30350,169481,1
30351,123350,8
30351,145224,10
30353,26562,5
30357,90782,1
30358,200526,9
30360,59341,2
30362,9135,10
30362,34566,3
30362,151693,6
30363,232885,5
30364,154144,1
30365,93377,8
30366,168366,7
30367,19072,8
30367,49707,2
30367,203138,10
30368,159575,10
30368,224056,6
30369,234709,8
30373,18016,10
30373,61125,5
30374,195588,6
30375,228465,10
30378,189700,6
30381,187698,1
30382,106801,6
30383,83770,4
30386,163385,2
30387,217517,3
30389,206463,3
30389,243534,3
30391,142677,10
30392,97346,4
30392,239496,1
30394,2063,6
30394,27590,10
30394,206938,10
30394,239182,5
30395,72632,6
30395,99869,7
30396,17155,9
30396,121086,5
30399,28322,6
30400,42702,1
30400,159006,7
30404,24464,1
30406,157061,5
30408,197558,5
30408,246985,8
30409,31042,10
30409,149960,3
30409,175830,6
30409,223242,10
30410,67671,1
30411,182146,6
30412,202688,7
30414,243591,8
30415,23387,3
30418,151700,2
30418,212762,5
30421,3046,3
30424,42702,5
30424,243014,4
30426,5944,6
30426,167952,9
30428,82512,8
30428,118044,6
30428,173857,8
30428,179295,7
30428,234477,6
30431,44450,6
30431,221949,7
30432,156708,10
30432,206048,5
30435,141779,5
30436,188925,3
30437,3201,4
30438,20046,5
30439,54698,1
30439,129956,10
30439,248614,3
30440,227995,2
30441,69045,1
30441,176720,1
30442,211926,3
30445,65923,2
30446,88474,8
30449,163682,8
30450,109668,10
30450,177057,6
30450,243830,8
30451,42610,1
30451,129856,8
30453,147583,1
30455,52123,5
30456,231615,5
30457,38222,5
30458,146237,4
30458,181850,2
30458,212810,1
30459,84501,3
30459,209994,7
30461,53864,6
30461,124942,1
30462,90716,3
30463,246593,4
30464,122836,6
30465,13909,7
30465,27182,4
30466,63123,6
30466,124781,5
30468,118314,10
30469,100408,8
30470,30069,9
30470,42405,8
30472,33344,3
30472,91155,1
30473,187999,10
30474,62509,7
30474,151702,2
30478,163246,6
30478,186371,6
30480,154706,8
30481,76718,7
30482,69517,7
30482,97237,8
30483,66414,5
30483,76069,5
30483,173356,9
30485,64861,8
30487,45261,5
30488,149587,6
30490,19230,2
30492,213973,9
30494,166704,5
30494,240517,6
30495,29409,7
30495,230243,4
30496,23126,9
30501,222253,8
30503,157980,5
30506,144991,2
30508,24091,2
30509,76632,7
30509,176459,4
30509,183213,8
30510,21672,4
30512,974,7
30512,237508,4
30515,232961,10
30516,113047,2
30518,41333,6
30518,195747,4
30520,174155,1
30525,171306,1
30525,217487,4
30526,50095,10
30527,248298,4
30529,151144,1
30529,183746,9
30530,84296,9
30530,192143,8
30530,215812,5
30531,16601,8
30532,66164,7
30532,148285,10
30535,1144,8
30535,66060,6
30537,201878,8
30538,81638,8
30540,223786,10
30541,27083,4
30542,129374,6
30543,247655,2
30546,96384,9
30546,188871,4
30547,235184,7
30548,44220,1
30548,102658,9
30548,216753,7
30549,2941,4
30550,35481,6
30552,15470,6
30552,226832,3
30553,66581,1
30553,231995,2
30554,20993,7
30555,29479,6
30560,18829,8
30561,94558,5
30563,86628,9
30564,165091,1
30565,152378,3
30565,175215,7
30566,76744,10
30567,231368,7
30569,47358,9
30569,146871,10
30570,10450,1
30571,22934,1
30571,129937,3
30571,151404,5
30572,93785,4
30572,112052,10
30572,115087,4
30574,138693,5
30580,101085,4
30580,150268,9
30582,72385,4
30583,37399,10
30583,100163,1
30585,55796,1
30585,151300,4
30587,32693,2
30587,43906,7
30588,83691,9
30589,3797,3
30589,89377,5
30589,144391,7
30590,231898,10
30592,83072,4
30592,150612,5
30596,79598,8
30597,151680,5
30598,144,1
30598,241347,6
30599,139000,10
30601,248638,5
30602,28864,4
30603,47430,10
30603,141755,2
30605,139464,6
30606,21108,2
30606,121516,6
30607,147388,2
30607,223330,4
30608,15217,8
30608,63199,2
30608,232204,8
30609,200398,9
30609,246117,8
30612,137599,5
30613,246114,6
30614,131567,2
30616,59236,10
30617,22988,4
30617,223197,2
30617,234525,7
30618,67034,8
30618,90139,3
30620,195891,9
30622,191162,2
30623,62871,5
30623,165529,3
30627,716,8
30627,73951,9
30627,216656,1
30628,167761,8
30629,92550,5
30629,154297,3
30630,129241,3
30630,159042,7
30633,7646,1
30633,82879,9
30634,88061,8
30634,119189,9
30634,248596,5
30635,86803,2
30636,249251,6
30640,202845,2
30643,153011,6
30643,185314,4
30646,65810,8
30646,143286,2
30647,44047,5
30647,206066,9
30648,234912,9
30650,34421,4
30652,204653,3
30653,22139,2
30655,240761,6
30656,248931,8
30657,145449,6
30661,110167,9
30662,17455,5
30662,120780,1
30663,21984,2
30664,234806,3
30665,53348,1
30667,232630,4
30668,42879,1
30669,56002,4
30670,72402,4
30672,60750,4
30673,175828,10
30673,236351,4
30674,109392,7
30676,135008,9
30676,138794,6
30676,239964,5
30678,52437,6
30678,77613,4
30678,102146,10
30679,226636,4
30680,116945,7
30684,87534,9
30687,4563,4
30687,26311,1
30687,203056,10
30690,115823,10
30692,172947,5
30694,174933,10
30696,43518,5
30696,125508,9
30696,140520,9
30697,100210,10
30697,173111,7
30698,35172,8
30699,18845,7
30699,27774,5
30699,144842,2
30702,167564,8
30705,227754,7
30706,219306,1
30708,83424,8
30708,212666,5
30709,187467,9
30709,232343,3
30710,206659,4
30711,52292,3
30712,223870,7
30712,234473,10
30713,122385,1
30718,188960,8
30722,168049,1
30723,57377,3
30723,238487,4
30724,167992,7
30724,241138,4
30726,64084,10
30727,220208,1
30729,106111,4
30730,121326,7
30730,136963,6
30731,238703,7
30732,167134,4
30733,66368,7
30733,168390,8
30734,62113,3
30737,216533,9
30738,49069,7
30738,228245,5
30740,217123,6
30741,95297,6
30741,200360,3
30742,62995,4
30743,24175,2
30743,41052,9
30743,207782,4
30744,88519,5
30744,137614,2
30744,219379,6
30745,23959,4
30745,208040,7
30745,223644,2
30746,155725,9
30748,53263,3
30748,119630,8
30748,178597,5
30749,3048,6
30749,129351,4
30749,139093,10
30750,103800,10
30751,34815,2
30753,32641,9
30753,63739,3
30753,82598,8
30753,138712,2
30753,205776,1
30754,239834,5
30755,215196,2
30756,14004,7
30758,134460,3
30760,56103,6
30760,84259,3
30760,163150,9
30761,90617,5
30761,91926,3
30761,242856,2
30762,15700,8
30766,36608,2
30766,84713,2
30766,114172,1
30766,135021,5
30766,159741,7
30766,184026,7
30766,249252,10
30768,200055,8
30769,46346,1
30769,214165,8
30771,214065,5
30772,8205,4
30774,213103,5
30776,98173,2
30776,110103,1
30777,93490,4
30778,6711,3
30780,152835,9
30782,44672,1
30785,137721,1
30785,161811,5
30786,7979,6
30787,174451,3
30788,20736,6
30788,89421,2
30788,241057,8
30789,57928,5
30791,122838,4
30791,161163,2
30791,171074,2
30791,183469,8
30793,22565,1
30793,213040,6
30794,2859,10
30794,28705,3
30795,173337,10
30796,74878,6
30797,31849,8
30797,129324,4
30797,230283,7
30798,175158,5
30799,62273,10
30799,73080,2
30800,26360,1
30800,85302,7
30800,116793,1
30801,92499,1
30801,99250,3
30804,194340,2
30806,158235,3
30807,132996,9
30807,225213,7
30809,17735,2
30809,168374,6
30813,170949,4
30814,58753,7
30815,43380,3
30815,145640,3
30816,84419,10
30817,25491,4
30817,213545,8
30819,2620,1
30820,14166,1
30823,239603,6
30824,66815,3
30825,181933,1
30827,12233,7
30828,111403,7
30829,38427,2
30829,89498,5
30830,184218,1
30831,51950,5
30831,56289,9
30831,86884,8
30832,216183,7
30833,110057,4
30833,166818,9
30833,189517,6
30834,116113,8
30835,94723,6
30835,122346,5
30836,3378,9
30837,79931,10
30840,133161,8
30840,175831,2
30841,68801,8
30842,152203,9
30842,179156,7
30844,104839,1
30844,193041,10
30844,228568,5
30845,75025,10
30846,50645,3
30847,185002,6
30849,54091,3
30849,92472,9
30850,80702,2
30851,155732,10
30852,174248,8
30853,8994,6
30853,29858,2
30853,138539,3
30857,112426,8
30858,144532,1
30859,2248,10
30859,137249,4
30860,197577,3
30862,14557,6
30863,53379,3
30866,1614,5
30866,37203,4
30867,47262,6
30867,162546,7
30869,118263,8
30870,146630,4
30874,208746,2
30876,67390,3
30876,72376,10
30876,171372,6
30876,208347,8
30878,13338,8
30880,53621,2
30880,107928,1
30880,151545,3
30882,21773,3
30883,227919,6
30884,141418,1
30885,108473,7
30886,5423,8
30887,151723,5
30888,30431,10
30888,167761,1
30888,190510,7
30889,24483,3
30890,55653,8
30890,97086,7
30891,121070,6
30894,105582,3
30895,32778,8
30895,113804,4
30896,38143,4
30897,64763,3
30898,130791,6
30898,156926,10
30901,47126,6
30903,108230,4
30904,11074,4
30905,216125,7
30906,28161,9
30907,22812,4
30908,107923,10
30908,122555,3
30909,135660,4
30909,157175,1
30909,232899,7
30913,65511,4
30913,191622,3
30914,150862,1
30916,244341,6
30917,108710,9
30917,176238,8
30918,55190,2
30920,243632,3
30920,249034,4
30921,1684,8
30921,185367,5
30922,138540,6
30924,158818,3
30925,61582,3
30925,92013,8
30925,152316,7
30927,111693,9
30928,132103,4
30928,133259,8
30930,178616,6
30932,11734,9
30934,71410,7
30934,142980,6
30935,246441,5
30936,229711,6
30937,156279,9
30937,194831,8
30938,77180,10
30938,160223,2
30939,103580,7
30939,127926,1
30940,14870,7
30941,216151,2
30942,23761,4
30943,73321,4
30943,162069,9
30946,120978,9
30946,224621,6
30948,45813,2
30949,243951,4
30951,44710,7
30953,69980,1
30955,169015,10
30956,1834,6
30958,112290,10
30958,118162,8
30958,180346,1
30958,201479,8
30960,229353,8
30961,9772,7
30961,94873,8
30962,219632,9
30965,191620,7
30968,33411,4
30969,155185,2
30969,198060,10
30970,85468,9
30972,148771,7
30972,243765,7
30973,131719,5
30975,63549,5
30975,152498,4
30976,867,2
30976,76863,2
30977,57619,9
30977,174631,4
30978,160855,10
30979,101229,3
30980,7285,9
30980,157559,10
30983,42441,7
30983,60372,4
30983,159723,8
30984,63874,7
30984,238080,5
30984,240051,6
30985,14425,2
30986,122747,2
30987,137965,2
30987,203187,3
30989,34840,3
30989,141712,5
30989,164498,7
30990,243571,6
30991,223158,2
30995,244537,5
30997,79886,8
30997,124488,5
30997,125217,9
30997,177932,4
30997,194560,3
30999,38377,1
30999,245336,3
31000,219397,9
31003,116479,4
31003,166564,3
31004,90189,8
31004,109051,7
31004,241387,1
31006,151791,1
31007,124068,10
31010,36329,10
31010,156182,2
31011,42949,1
31011,147728,7
31013,53373,3
31014,127781,3
31015,156628,7
31016,11029,6
31016,28388,7
31017,175775,10
31017,230566,8
31018,45582,7
31018,236380,8
31020,26440,2
31020,85580,3
31021,153168,6
31021,244809,8
31022,60874,7
31023,222249,4
31025,10265,1
31025,59334,7
31027,91531,3
31029,232043,4
31029,236036,10
31030,5495,3
31030,42491,5
31030,114345,10
31032,164617,4
31033,222654,2
31034,157282,7
31034,206295,3
31035,38630,7
31035,196477,1
31037,69106,9
31039,249306,1
31041,54003,2
31041,124993,3
31042,12263,6
31042,109925,10
31043,105768,3
31044,98884,9
31045,40343,2
31045,193272,5
31046,2663,7
31048,144532,6
31049,37097,3
31050,159049,5
31051,70770,3
31051,201714,4
31054,42091,4
31056,239200,2
31058,163268,3
31060,158501,5
31063,105836,1
31064,8943,2
31064,27246,4
31064,170208,7
31065,11331,7
31065,39940,7
31066,229288,8
31067,95664,7
31067,197951,8
31068,129339,7
31069,242985,3
31070,105793,10
31070,120598,10
31070,204519,2
31071,146646,10
31071,212674,5
31071,237676,3
31073,196388,9
31074,76421,1
31075,78218,1
31075,171144,9
31076,23820,3
31076,198790,1
31080,178548,6
31081,141780,8
31081,248689,1
31083,234862,1
31084,127402,2
31086,164698,3
31088,126157,10
31088,157983,4
31089,166790,7
31090,33087,10
31091,184687,3
31091,200732,9
31092,222632,9
31093,48400,7
31094,100499,7
31094,213696,4
31095,75347,6
31095,85738,2
31097,245319,4
31098,95711,6
31098,246090,8
31099,58413,2
31100,168098,3
31101,130485,1
31102,223925,9
31103,150490,4
31104,232965,2
31105,49262,3
31105,56866,7
31105,116196,5
31105,151596,6
31105,203478,3
31105,231239,3
31107,49671,3
31108,86645,10
31108,191639,8
31109,229136,2
31110,87185,9
31111,26631,5
31112,100049,3
31112,106898,4
31116,247756,2
31121,131419,8
31121,199261,3
31122,112726,8
31122,190647,3
31125,86417,7
31126,163623,3
31126,227800,6
31127,195155,8
31128,160534,5
31129,225344,10
31131,156448,9
31132,77329,4
31132,221738,9
31134,40763,8
31139,199411,3
31140,27346,9
31142,179357,10
31142,194493,8
31147,129546,9
31147,173443,8
31148,86742,10
31149,75201,6
31153,196148,7
31154,16245,3
31154,26321,7
31154,186445,8
31154,204603,3
31155,36902,8
31156,35413,3
31157,2460,2
31157,151002,4
31158,11320,8
31158,180208,1
31159,112937,8
31160,37205,10
31160,77880,2
31161,25338,2
31162,17022,8
31163,53240,10
31166,119643,6
31166,180973,1
31168,90486,3
31169,133125,6
31170,2129,3
31170,166110,4
31170,207444,5
31171,203495,8
31172,5689,3
31172,162298,2
31174,139265,1
31174,170262,2
31174,219468,7
31176,55181,10
31176,161155,10
31177,91158,4
31179,171486,7
31179,183770,2
31180,23169,9
31181,52488,5
31182,4358,3
31183,107482,4
31183,160276,2
31183,244844,3
31185,238380,6
31186,127668,1
31188,35316,10
31188,112903,10
31190,60479,3
31192,104222,9
31194,147236,2
31194,205142,8
31195,159556,8
31196,24273,10
31196,138142,7
31199,151548,2
31200,36196,6
31200,58299,9
31200,174925,5
